time,acceleration,gyro,g_removed
12.474,7.113091056647954,2.890103802028533,3.959744096751089
12.477,7.341197614913106,2.9252767876262635,4.061207411046575
12.477,7.581403443409081,2.96070472062288,4.1686034501670335
12.478,7.833573701438867,2.996404383175978,4.281943184278943
12.481,8.097397437948565,3.0323878190963827,4.401144108232531
12.481,8.372392542618094,3.0686603562889965,4.526033467165509
12.484000000000002,8.657911984228978,3.105218654767969,4.656352293972818
12.485999999999999,8.953149936677773,3.1420488869988326,4.791759597676512
12.489,9.25714734921815,3.179125111945088,4.9318364853555545
12.489,9.56879667542567,3.216407914217704,5.076090048682156
12.49,9.8868455226988,3.25384339968516,5.223956876062079
12.491,10.209900195104565,3.291362591168305,5.374806653478628
12.494000000000002,10.53643097608314,3.328881223361744,5.527946714844403
12.495999999999999,10.864779932954166,3.366299973719854,5.682627826897721
12.495999999999999,11.193170806614436,3.403505201904431,5.838050878104486
12.498,11.519720634900308,3.4403702444677213,5.993374211761547
12.501,11.842452845007921,3.476757287546171,6.147721414840783
12.502,12.15931135271575,3.512519817064881,6.300189309164103
12.505,12.468175515132248,3.5475055905013697,6.44985608626545
12.505999999999998,12.766875875567917,3.581560048790175,6.595789577343533
12.505999999999998,13.053210431888212,3.6145300900450708,6.737055538231227
12.508,13.324961433910774,3.646268096844159,6.872725974026399
12.513,13.579912828371757,3.6766360830104947,7.001887556402611
12.514000000000001,13.815868430580416,3.705509802850943,7.12365015168556
12.514000000000001,14.030671760847525,3.732782581485508,7.237155996749589
12.515999999999998,14.222229262790894,3.7583685594953544,7.341590528026909
12.515999999999998,14.388537837630603,3.782205108402191,7.43619539094208
12.522,14.527716120245772,3.804254307201229,7.520283185334776
12.523,14.638037960383839,3.824503486391342,7.593252764179098
12.523,14.717966271292058,3.84296491190946,7.6546035827953185
12.524000000000001,14.766185861416663,3.859674641282602,7.703947939332249
12.526,14.78163489157806,3.874690465128202,7.741020831663069
12.526,14.763535073698975,3.888088806088659,7.765687696846977
12.527999999999999,14.711420107146116,3.8999605421125154,7.777950064017065
12.53,14.625161031827913,3.910405843324707,7.777948729059451
12.530999999999999,14.504986900743404,3.9195281838832536,7.765963962831336
12.533,14.35149907560558,3.9274277398220137,7.742412290095359
12.536,14.165677293132282,3.9341944450690662,7.70783930759993
12.544,13.948876007730755,3.9399010281703104,7.662908124709833
12.544,13.702810442861532,3.9445963636325265,7.608383422637012
12.545,13.429532364329704,3.9482994714605337,7.545111395343504
12.545,13.131395879836795,3.950994510012535,7.473995967531908
12.545,12.811014438876027,3.9526271068083445,7.39597215411725
12.545,12.471210891913083,3.9531023611310703,7.31197782087812
12.545,12.114962425415024,3.9522848410144253,7.222925199058868
12.548,11.745342684402901,3.950000837493581,7.129674019615865
12.567,11.365463562270453,3.94604299720715,7.0330082997699215
12.567,10.978417203772652,3.9401772623720177,6.93361742206636
12.568,10.587217384465582,3.9321518600816363,6.832080994285226
12.568,10.194741260117011,3.9217079279773617,6.728857918159989
12.568,9.803674540303733,3.908591207297135,6.624281231670589
12.569,9.416463025801342,3.8925640845800453,6.518559793860287
12.569,9.035273337986638,3.8734172189620244,6.411787062629943
12.569,8.661965866218766,3.8509800659159854,6.303956941071727
12.569,8.29808166158729,3.825129717555428,6.194986035775286
12.569,7.944843511386125,3.795797614493072,6.08474074429837
12.57,7.6031710619248765,3.76297385289781,5.973067125444348
12.57,7.273709239634702,3.726708980239265,5.859821426250017
12.571,6.956867805145324,3.687113360697002,5.744899230452839
